19106
4886
5450
2467
541
4970
2247
1473
8953
2029
4838
5014
294
1165
10906
8261
1318
1680
7400
10156
2915
2267
5550
1621
2827
5168
5300
10303
1079
10812
2079
1685
7650
4915
1485
2297
4068
5147
1597
3503
5326
856
3517
3112
2162
2926
6532
4918
2894
4820
950
1833
7959
9568
691
991
2321
3803
16677
2553
2983
2521
983
3467
2138
3835
1824
1788
6624
3350
6315
1979
1800
1518
394
4165
4644
10980
4853
5594
2097
17000
1750
2415
1282
2668
15635
7018
2041
5900
465
3312
4630
4014
1459
2242
6856
1353
1462
2694
3688
2500
10700
4759
2724
656
6091
1335
1224
1809
3112
10135
4732
5388
10832
2329
2414
712
7850
1783
4173
5106
13782
1897
6121
2812
2188
11529
14497
2138
3038
2197
7659
6273
1409
1485
1888
3465
5197
3362
2238
2506
7056
2571
2470
2250
1544
8144
1921
6403
6165
2409
5020
6374
4941
1865
7973
1768
6944
5386
570
853
2553
15176
5356
2291
5565
1433
6621
7509
6029
19621
1829
5015
2297
5479
7361
917
1574
829
3718
3847
7712
4027
3315
2221
26624
8276
3153
4800
4653
3242
2762
4268
1885
5753
1053
7517
1091
1779
5367
5282
1997
5800
3488
10188
6877
3477
729
9182
2424
1194
4141
1038
2535
788
483
16253
4300
559
2291
397
1956
2708
2406
29400
15838
5930
3009
5450
2503
2700
1697
3635
9865
6323
6494
3556
9668
3215
4056
2330
726
3470
6215
3456
415
4138
903
8106
1897
4918
5815
3877
1521
1959
16558
3674
2735
4497
7989
2364
4877
3406
2076
3189
2509
2897
12409
7427
1997
1121
8794
2250
6733
3565
1400
4829
7071
1129
2623
3815
2800
1285
7079
9891
2629
1818
4962
2850
2267
818
688
4317
9682
1542
3023
11174
3747
5856
16420
3553
4323
944
4147
7397
1082
1844
2315
19194
1506
2068
7724
3738
5400
8118
4044
600
6230
3600
8747
2150
2291
6215
4106
1553
4150
1797
4091
4168
5033
2635
421
6523
2580
6791
1177
1844
9871
7073
2512
10432
5456
3259
5650
2532
3297
7074
3318
3594
1306
3412
5621
3806
1268
3771
5988
1027
9021
16403
5900
2865
10779
4330
10147
1924
12400
2600
13256
2553
9523
3565
4853
4300
968
5097
5239
3294
10003
2550
3429
6165
1382
4824
10865
4412
2509
1644
14244
3103
20223
7791
909
6103
3094
4030
5347
1456
14623
3606
2873
3341
3906
13662
7391
2156
3359
862
2665
2200
1291
1324
5850
1600
1985
5253
509
921
5868
4735
7788
5430
3282
5588
1121
971
1624
1035
1076
3523
18488
6644
453
4579
2571
4159
4141
8959
4885
2438
7306
2203
2738
947
4014
6521
2785
5880
2170
3988
3570
12580
1321
4365
1983
1526
5964
6491
4871
7894
671
694
1174
5453
1909
771
3380
6632
2621
447
7583
1768
15871
3421
5639
2835
5833
4215
3480
3203
2850
2159
1133
5450
2056
3212
7462
11323
203
2853
11582
3509
14468
3877
15453
2512
2853
7106
3653
3844
6659
1935
5779
3544
4265
2688
6668
5186
4720
7247
2297
7147
1215
10817
3921
4041
2176
9173
2462
6935
6982
3321
1685
2777
4862
6641
1318
6247
3482
4027
2915
8570
2912
2997
2374
4012
2221
2070
7327
1109
3194
2012
13553
847
1232
573
1232
5974
3474
1968
2738
1980
2000
9944
3183
6174
13221
3659
6141
536
5638
4900
3018
6888
1297
7088
4026
5206
597
